;Country;Year;Sex;BMI;SBP;FAT;AtRisk
466;Australia;1982;male;25.0766;133.8334;5.721641;Yes
467;Australia;1983;male;25.14938;133.5939;5.701762;Yes
468;Australia;1984;male;25.22894;133.3718;5.680096;Yes
469;Australia;1985;male;25.31849;133.1689;5.658162;Yes
470;Australia;1986;male;25.41017;133.0379;5.639214;Yes
471;Australia;1987;male;25.50528;132.9539;5.621665;Yes
472;Australia;1988;male;25.60001;132.8903;5.605161;Yes
473;Australia;1989;male;25.7005;132.8218;5.588008;Yes
474;Australia;1990;male;25.80568;132.7562;5.569533;Yes
475;Australia;1991;male;25.90295;132.6359;5.546825;Yes
476;Australia;1992;male;26.00624;132.5155;5.524471;Yes
477;Australia;1993;male;26.10586;132.3909;5.504239;Yes
478;Australia;1994;male;26.20077;132.2446;5.486558;Yes
479;Australia;1995;male;26.29241;132.0468;5.466947;Yes
480;Australia;1996;male;26.38256;131.8362;5.444914;Yes
481;Australia;1997;male;26.47351;131.5808;5.42224;Yes
482;Australia;1998;male;26.56314;131.307;5.401967;Yes
483;Australia;1999;male;26.65506;130.9883;5.380528;Yes
484;Australia;2000;male;26.74486;130.6282;5.35674;Yes
485;Australia;2001;male;26.84397;130.2208;5.329157;Yes
486;Australia;2002;male;26.93858;129.7888;5.30059;No
487;Australia;2003;male;27.03801;129.3411;5.270879;No
488;Australia;2004;male;27.13871;128.885;5.238391;No
489;Australia;2005;male;27.24614;128.4552;5.208797;No
490;Australia;2006;male;27.35267;128.0217;5.180624;No
491;Australia;2007;male;27.45878;127.6146;5.156023;No
492;Australia;2008;male;27.56373;127.1865;5.12787;No
493;Australia;1980;female;23.63058;128.7859;5.776455;No
494;Australia;1981;female;23.75943;128.479;5.76084;No
495;Australia;1982;female;23.88326;128.1429;5.745749;No
496;Australia;1983;female;23.99286;127.7923;5.729612;No
497;Australia;1984;female;24.11415;127.4761;5.712638;No
498;Australia;1985;female;24.2452;127.1908;5.695013;No
499;Australia;1986;female;24.36228;126.9117;5.678398;No
500;Australia;1987;female;24.48311;126.6341;5.661502;No
501;Australia;1988;female;24.60343;126.3431;5.643723;No
502;Australia;1989;female;24.73402;126.0403;5.624398;No
503;Australia;1990;female;24.86126;125.7213;5.603115;No
504;Australia;1991;female;24.98751;125.3752;5.576936;No
505;Australia;1992;female;25.11666;125.0161;5.551851;No
506;Australia;1993;female;25.23869;124.6236;5.528202;No
507;Australia;1994;female;25.35789;124.1916;5.506188;No
508;Australia;1995;female;25.47974;123.7458;5.483604;No
509;Australia;1996;female;25.5976;123.3061;5.460225;No
510;Australia;1997;female;25.7167;122.8623;5.43716;No
511;Australia;1998;female;25.8251;122.4024;5.416486;No
512;Australia;1999;female;25.93521;121.941;5.395925;No
513;Australia;2000;female;26.04167;121.4704;5.374431;No
514;Australia;2001;female;26.15183;121.0108;5.35117;No
515;Australia;2002;female;26.25957;120.5113;5.326858;No
516;Australia;2003;female;26.36875;119.9966;5.302633;No
517;Australia;2004;female;26.47178;119.4903;5.27728;No
518;Australia;2005;female;26.57311;118.975;5.255613;No
519;Australia;2006;female;26.67746;118.4483;5.236234;No
520;Australia;2007;female;26.77919;117.8952;5.220506;No
521;Australia;2008;female;26.87777;117.3755;5.202036;No
522;Austria;1980;male;24.84097;138.3773;5.856654;No
523;Austria;1981;male;24.8811;137.8946;5.839685;No
524;Austria;1982;male;24.93482;137.41;5.817293;No
525;Austria;1983;male;24.98118;136.9621;5.799896;No
526;Austria;1984;male;25.02208;136.5062;5.782293;Yes
527;Austria;1985;male;25.06015;136.1074;5.769108;Yes
528;Austria;1986;male;25.1068;135.7862;5.752775;Yes
529;Austria;1987;male;25.14747;135.5384;5.735944;Yes
530;Austria;1988;male;25.19333;135.3414;5.714147;Yes
531;Austria;1989;male;25.24928;135.1727;5.692176;Yes
532;Austria;1990;male;25.30882;134.9918;5.671105;Yes
533;Austria;1991;male;25.37186;134.8084;5.651867;Yes
534;Austria;1992;male;25.43668;134.6277;5.632548;Yes
535;Austria;1993;male;25.50507;134.4186;5.609415;Yes
536;Austria;1994;male;25.56626;134.2159;5.593408;Yes
537;Austria;1995;male;25.61814;133.9837;5.578047;Yes
538;Austria;1996;male;25.6641;133.7404;5.561835;Yes
539;Austria;1997;male;25.71737;133.551;5.544771;Yes
540;Austria;1998;male;25.75996;133.2813;5.526406;Yes
541;Austria;1999;male;25.81773;133.0395;5.506382;Yes
542;Austria;2000;male;25.87471;132.7926;5.481236;Yes
543;Austria;2001;male;25.93806;132.5685;5.457598;Yes
544;Austria;2002;male;25.99583;132.3738;5.436879;Yes
545;Austria;2003;male;26.06356;132.1894;5.411662;Yes
546;Austria;2004;male;26.1436;131.9882;5.381481;Yes
547;Austria;2005;male;26.21107;131.8182;5.358379;Yes
548;Austria;2006;male;26.29374;131.6584;5.335294;Yes
549;Austria;2007;male;26.38136;131.5106;5.31492;Yes
550;Austria;2008;male;26.46741;131.36;5.297014;Yes
551;Austria;1980;female;23.9034;133.7925;5.844535;No
552;Austria;1981;female;23.94662;133.316;5.826888;No
553;Austria;1982;female;23.99285;132.9072;5.806557;No
554;Austria;1983;female;24.02724;132.4643;5.788558;No
555;Austria;1984;female;24.06105;132.0105;5.769348;No
556;Austria;1985;female;24.09211;131.5461;5.752367;No
557;Austria;1986;female;24.12666;131.1675;5.733914;No
558;Austria;1987;female;24.15578;130.8219;5.71459;No
559;Austria;1988;female;24.18901;130.5588;5.691774;No
560;Austria;1989;female;24.23289;130.3281;5.669431;No
561;Austria;1990;female;24.28536;130.098;5.647372;No
562;Austria;1991;female;24.33975;129.853;5.626565;No
563;Austria;1992;female;24.38968;129.6098;5.605656;No
564;Austria;1993;female;24.43623;129.3752;5.582749;No
565;Austria;1994;female;24.485;129.0385;5.564314;No
566;Austria;1995;female;24.53071;128.6419;5.545015;No
567;Austria;1996;female;24.57773;128.2032;5.524096;No
568;Austria;1997;female;24.61332;127.778;5.503016;No
569;Austria;1998;female;24.66039;127.3255;5.479447;No
570;Austria;1999;female;24.71124;126.9249;5.456365;No
571;Austria;2000;female;24.7543;126.5802;5.429332;No
572;Austria;2001;female;24.79874;126.2368;5.404716;No
573;Austria;2002;female;24.83051;125.8685;5.381785;No
574;Austria;2003;female;24.86827;125.5557;5.358203;No
575;Austria;2004;female;24.91942;125.3059;5.333917;No
576;Austria;2005;female;24.95636;124.9986;5.314638;No
577;Austria;2006;female;25.00599;124.7208;5.29816;No
578;Austria;2007;female;25.05064;124.4409;5.284597;No
579;Austria;2008;female;25.09414;124.1394;5.272977;No
580;Azerbaijan;1980;male;24.49375;134.7663;5.140089;No
581;Azerbaijan;1981;male;24.52584;134.759;5.122955;No
582;Azerbaijan;1982;male;24.56064;134.7579;5.107662;No
583;Azerbaijan;1983;male;24.6015;134.738;5.0934;No
584;Azerbaijan;1984;male;24.64121;134.6945;5.079265;No
585;Azerbaijan;1985;male;24.67566;134.6176;5.062829;No
586;Azerbaijan;1986;male;24.71906;134.5656;5.048689;No
587;Azerbaijan;1987;male;24.75799;134.484;5.029369;No
588;Azerbaijan;1988;male;24.78894;134.4053;5.008607;No
589;Azerbaijan;1989;male;24.82277;134.2833;4.986722;No
590;Azerbaijan;1990;male;24.83167;134.1229;4.957881;No
591;Azerbaijan;1991;male;24.83972;133.9078;4.927086;No
592;Azerbaijan;1992;male;24.81781;133.5679;4.883717;No
593;Azerbaijan;1993;male;24.7625;133.122;4.829249;No
594;Azerbaijan;1994;male;24.69113;132.6836;4.772017;No
595;Azerbaijan;1995;male;24.61946;132.2496;4.713148;No
596;Azerbaijan;1996;male;24.55527;131.8364;4.65855;No
597;Azerbaijan;1997;male;24.49745;131.554;4.616716;No
598;Azerbaijan;1998;male;24.47179;131.395;4.583334;No
599;Azerbaijan;1999;male;24.47842;131.2847;4.555881;No
600;Azerbaijan;2000;male;24.51287;131.228;4.534855;No
601;Azerbaijan;2001;male;24.57202;131.2218;4.5177;No
602;Azerbaijan;2002;male;24.66021;131.2551;4.507827;No
603;Azerbaijan;2003;male;24.77164;131.3199;4.502297;No
604;Azerbaijan;2004;male;24.89376;131.3845;4.501741;No
605;Azerbaijan;2005;male;25.06256;131.4997;4.503705;No
606;Azerbaijan;2006;male;25.25706;131.6587;4.508724;No
607;Azerbaijan;2007;male;25.45513;131.8617;4.516193;No
608;Azerbaijan;2008;male;25.65117;132.0707;4.525178;No
609;Azerbaijan;1980;female;26.19709;132.1517;5.29858;Yes
610;Azerbaijan;1981;female;26.2472;132.0497;5.280361;Yes
611;Azerbaijan;1982;female;26.29845;131.9372;5.263715;Yes
612;Azerbaijan;1983;female;26.35802;131.8207;5.248868;Yes
613;Azerbaijan;1984;female;26.41591;131.6898;5.233739;Yes
614;Azerbaijan;1985;female;26.46785;131.5459;5.216716;Yes
615;Azerbaijan;1986;female;26.52785;131.4204;5.20219;Yes
616;Azerbaijan;1987;female;26.58012;131.3161;5.183075;Yes
617;Azerbaijan;1988;female;26.61775;131.2173;5.161654;Yes
618;Azerbaijan;1989;female;26.66236;131.12;5.138941;Yes
619;Azerbaijan;1990;female;26.67086;130.9981;5.108895;Yes
620;Azerbaijan;1991;female;26.67626;130.8582;5.077096;Yes
621;Azerbaijan;1992;female;26.64382;130.6321;5.035033;Yes
622;Azerbaijan;1993;female;26.57865;130.3269;4.983414;No
623;Azerbaijan;1994;female;26.48774;129.9787;4.929545;No
624;Azerbaijan;1995;female;26.40232;129.6396;4.875052;No
625;Azerbaijan;1996;female;26.3454;129.3259;4.823128;No
626;Azerbaijan;1997;female;26.29662;129.0181;4.779762;No
627;Azerbaijan;1998;female;26.2755;128.7899;4.744977;No
628;Azerbaijan;1999;female;26.29307;128.6336;4.71608;No
629;Azerbaijan;2000;female;26.34661;128.5312;4.692858;No
630;Azerbaijan;2001;female;26.42567;128.4812;4.673597;No
631;Azerbaijan;2002;female;26.53823;128.4553;4.660952;No
632;Azerbaijan;2003;female;26.67162;128.456;4.651993;No
633;Azerbaijan;2004;female;26.82292;128.4261;4.646817;No
634;Azerbaijan;2005;female;27.00071;128.4723;4.646385;No
635;Azerbaijan;2006;female;27.18808;128.5431;4.649168;No
636;Azerbaijan;2007;female;27.35547;128.5917;4.653714;No
637;Azerbaijan;2008;female;27.50879;128.6024;4.658935;No
638;Bahamas;1980;male;24.21064;136.5903;5.308181;No
639;Bahamas;1981;male;24.30814;136.3275;5.302428;No
640;Bahamas;1982;male;24.4275;136.0319;5.298657;No
641;Bahamas;1983;male;24.54415;135.7491;5.295614;No
642;Bahamas;1984;male;24.66558;135.4813;5.293838;No
643;Bahamas;1985;male;24.78408;135.1974;5.292144;No
644;Bahamas;1986;male;24.90724;134.9103;5.286638;No
645;Bahamas;1987;male;25.03166;134.6697;5.282633;Yes
646;Bahamas;1988;male;25.14778;134.3779;5.273592;Yes
647;Bahamas;1989;male;25.26173;134.0934;5.263595;Yes
648;Bahamas;1990;male;25.35641;133.7768;5.251465;Yes
649;Bahamas;1991;male;25.44039;133.4718;5.238884;Yes
650;Bahamas;1992;male;25.51294;133.1393;5.219133;Yes
651;Bahamas;1993;male;25.58479;132.8227;5.199559;Yes
652;Bahamas;1994;male;25.65514;132.5327;5.183314;Yes
653;Bahamas;1995;male;25.72418;132.2146;5.161487;Yes
654;Bahamas;1996;male;25.79938;131.9647;5.143322;Yes
655;Bahamas;1997;male;25.89374;131.7731;5.127258;Yes
656;Bahamas;1998;male;25.99417;131.663;5.113578;Yes
657;Bahamas;1999;male;26.1208;131.6382;5.101226;Yes
658;Bahamas;2000;male;26.25748;131.6404;5.08907;Yes
659;Bahamas;2001;male;26.38653;131.6679;5.07925;Yes
660;Bahamas;2002;male;26.51184;131.779;5.074367;Yes
661;Bahamas;2003;male;26.62607;131.9036;5.070929;Yes
662;Bahamas;2004;male;26.75612;132.0927;5.062444;Yes
663;Bahamas;2005;male;26.88517;132.2531;5.044332;Yes
664;Bahamas;2006;male;27.00715;132.4249;5.028321;Yes
665;Bahamas;2007;male;27.12653;132.6018;5.013995;Yes
666;Bahamas;2008;male;27.24594;132.7779;4.999559;No
667;Bahamas;1980;female;25.7312;131.8763;5.426158;Yes
668;Bahamas;1981;female;25.86517;131.6205;5.418678;Yes
669;Bahamas;1982;female;26.02602;131.3789;5.41445;Yes
670;Bahamas;1983;female;26.18423;131.1398;5.40982;Yes
671;Bahamas;1984;female;26.33821;130.8982;5.406363;Yes
672;Bahamas;1985;female;26.48952;130.6365;5.402328;Yes
673;Bahamas;1986;female;26.64708;130.366;5.396278;Yes
674;Bahamas;1987;female;26.78383;130.0972;5.390994;Yes
675;Bahamas;1988;female;26.93211;129.8028;5.382087;No
676;Bahamas;1989;female;27.06922;129.5327;5.37197;No
677;Bahamas;1990;female;27.19051;129.2002;5.359226;No
678;Bahamas;1991;female;27.28584;128.8281;5.345666;No
679;Bahamas;1992;female;27.36738;128.4597;5.326189;No
680;Bahamas;1993;female;27.44964;128.0746;5.307321;No
681;Bahamas;1994;female;27.52564;127.6821;5.291218;No
682;Bahamas;1995;female;27.60912;127.3238;5.271214;No
683;Bahamas;1996;female;27.69779;126.9596;5.254814;No
684;Bahamas;1997;female;27.81346;126.6163;5.242755;No
685;Bahamas;1998;female;27.92349;126.3117;5.232491;No
686;Bahamas;1999;female;28.04877;126.0802;5.226071;No
687;Bahamas;2000;female;28.19024;125.8715;5.221022;No
688;Bahamas;2001;female;28.32542;125.6393;5.217121;No
689;Bahamas;2002;female;28.44201;125.3891;5.216408;No
690;Bahamas;2003;female;28.54757;125.1192;5.215392;No
691;Bahamas;2004;female;28.65324;124.9393;5.212137;No
692;Bahamas;2005;female;28.77475;124.8251;5.202462;No
693;Bahamas;2006;female;28.8959;124.6921;5.192712;No
694;Bahamas;2007;female;29.01768;124.5435;5.183717;No
695;Bahamas;2008;female;29.13948;124.3862;5.175306;No
696;Bahrain;1980;male;23.97588;135.3229;5.256129;No
697;Bahrain;1981;male;24.09045;135.0371;5.249152;No
698;Bahrain;1982;male;24.20617;134.7106;5.238519;No
699;Bahrain;1983;male;24.32335;134.3788;5.228262;No
700;Bahrain;1984;male;24.43174;134.0252;5.216339;No
701;Bahrain;1985;male;24.53684;133.6502;5.203438;No
702;Bahrain;1986;male;24.63328;133.3137;5.190952;No
703;Bahrain;1987;male;24.74914;133.0034;5.180241;No
704;Bahrain;1988;male;24.86604;132.7368;5.171188;No
705;Bahrain;1989;male;24.98644;132.4822;5.16271;No
706;Bahrain;1990;male;25.11479;132.2404;5.156027;Yes
707;Bahrain;1991;male;25.25103;132.0112;5.1504;Yes
708;Bahrain;1992;male;25.40173;131.7838;5.144988;Yes
709;Bahrain;1993;male;25.56146;131.6148;5.145679;Yes
710;Bahrain;1994;male;25.71611;131.4132;5.141247;Yes
711;Bahrain;1995;male;25.87566;131.2266;5.137298;Yes
712;Bahrain;1996;male;26.03138;131.069;5.132899;Yes
713;Bahrain;1997;male;26.186;130.9315;5.127558;Yes
714;Bahrain;1998;male;26.34294;130.8038;5.120415;Yes
715;Bahrain;1999;male;26.50245;130.7175;5.113953;Yes
716;Bahrain;2000;male;26.65409;130.6822;5.10829;Yes
717;Bahrain;2001;male;26.80388;130.644;5.100517;Yes
718;Bahrain;2002;male;26.94923;130.6395;5.094296;Yes
719;Bahrain;2003;male;27.09298;130.6325;5.086646;Yes
720;Bahrain;2004;male;27.23908;130.5961;5.078138;Yes
721;Bahrain;2005;male;27.38693;130.5874;5.072911;Yes
722;Bahrain;2006;male;27.53868;130.5565;5.066603;Yes
723;Bahrain;2007;male;27.68865;130.5436;5.062539;Yes
724;Bahrain;2008;male;27.83721;130.5309;5.057669;Yes
725;Bahrain;1980;female;25.1793;138.6;5.318111;Yes
726;Bahrain;1981;female;25.29051;138.389;5.313195;Yes
727;Bahrain;1982;female;25.39929;138.1597;5.305983;Yes
728;Bahrain;1983;female;25.51067;137.9262;5.29886;Yes
729;Bahrain;1984;female;25.6136;137.6811;5.289261;Yes
730;Bahrain;1985;female;25.70911;137.3921;5.278962;Yes
731;Bahrain;1986;female;25.79181;137.1023;5.268357;Yes
732;Bahrain;1987;female;25.90032;136.8548;5.26087;Yes
733;Bahrain;1988;female;26.01177;136.6343;5.254398;Yes
734;Bahrain;1989;female;26.12731;136.4095;5.248654;Yes
735;Bahrain;1990;female;26.24678;136.1948;5.244901;Yes
736;Bahrain;1991;female;26.37206;135.9804;5.242053;Yes
737;Bahrain;1992;female;26.51327;135.7763;5.240903;Yes
738;Bahrain;1993;female;26.66023;135.5558;5.243721;Yes
739;Bahrain;1994;female;26.79691;135.2818;5.242527;Yes
740;Bahrain;1995;female;26.94141;134.9873;5.241039;Yes
741;Bahrain;1996;female;27.08035;134.6605;5.238399;Yes
742;Bahrain;1997;female;27.21855;134.3098;5.234539;Yes
743;Bahrain;1998;female;27.3667;133.9499;5.229704;Yes
744;Bahrain;1999;female;27.52086;133.5884;5.224714;Yes
745;Bahrain;2000;female;27.66677;133.2088;5.219625;Yes
746;Bahrain;2001;female;27.8167;132.8356;5.21207;Yes
747;Bahrain;2002;female;27.96036;132.4395;5.204952;Yes
748;Bahrain;2003;female;28.10135;132.0526;5.196209;Yes
749;Bahrain;2004;female;28.24455;131.6596;5.186512;Yes
750;Bahrain;2005;female;28.38232;131.2402;5.179077;Yes
751;Bahrain;2006;female;28.52503;130.8232;5.171049;Yes
752;Bahrain;2007;female;28.65919;130.3834;5.163968;Yes
753;Bahrain;2008;female;28.79094;129.9373;5.156511;No
754;Bangladesh;1980;male;20.51918;123.9319;4.487097;No
755;Bangladesh;1981;male;20.47766;123.9494;4.479148;No
756;Bangladesh;1982;male;20.43741;123.9478;4.470724;No
757;Bangladesh;1983;male;20.40075;123.9549;4.463171;No
758;Bangladesh;1984;male;20.36524;123.9741;4.456334;No
759;Bangladesh;1985;male;20.32983;123.9799;4.448711;No
760;Bangladesh;1986;male;20.29654;124.0084;4.441759;No
761;Bangladesh;1987;male;20.26401;124.0259;4.433584;No
762;Bangladesh;1988;male;20.23497;124.0776;4.426239;No
763;Bangladesh;1989;male;20.20736;124.135;4.41951;No
764;Bangladesh;1990;male;20.18246;124.1851;4.412464;No
765;Bangladesh;1991;male;20.15921;124.2278;4.4051;No
766;Bangladesh;1992;male;20.14118;124.276;4.397903;No
767;Bangladesh;1993;male;20.12952;124.3744;4.392873;No
768;Bangladesh;1994;male;20.11823;124.4778;4.386719;No
769;Bangladesh;1995;male;20.1077;124.5709;4.379555;No
770;Bangladesh;1996;male;20.10489;124.6773;4.373369;No
771;Bangladesh;1997;male;20.11304;124.8021;4.367403;No
772;Bangladesh;1998;male;20.12622;124.919;4.359006;No
773;Bangladesh;1999;male;20.13361;124.9894;4.348418;No
774;Bangladesh;2000;male;20.14774;125.0913;4.337969;No
775;Bangladesh;2001;male;20.16802;125.1901;4.326784;No
776;Bangladesh;2002;male;20.18621;125.2913;4.316104;No
777;Bangladesh;2003;male;20.20948;125.3845;4.305322;No
778;Bangladesh;2004;male;20.23957;125.4634;4.293591;No
779;Bangladesh;2005;male;20.27648;125.5541;4.282574;No
780;Bangladesh;2006;male;20.31554;125.6533;4.272729;No
781;Bangladesh;2007;male;20.35493;125.7276;4.261703;No
782;Bangladesh;2008;male;20.39742;125.805;4.251678;No
783;Bangladesh;1980;female;18.47166;120.3476;4.551037;No
784;Bangladesh;1981;female;18.48812;120.5904;4.542809;No
785;Bangladesh;1982;female;18.51174;120.8272;4.533927;No
786;Bangladesh;1983;female;18.5418;121.0645;4.525936;No
787;Bangladesh;1984;female;18.57151;121.2997;4.518253;No
788;Bangladesh;1985;female;18.60265;121.5256;4.510077;No
789;Bangladesh;1986;female;18.63717;121.7523;4.502429;No
790;Bangladesh;1987;female;18.67808;121.9821;4.494515;No
791;Bangladesh;1988;female;18.71761;122.216;4.487429;No
792;Bangladesh;1989;female;18.7565;122.4425;4.480942;No
793;Bangladesh;1990;female;18.79715;122.6709;4.473834;No
794;Bangladesh;1991;female;18.84313;122.8847;4.466391;No
795;Bangladesh;1992;female;18.89214;123.0904;4.459786;No
796;Bangladesh;1993;female;18.93651;123.2844;4.454966;No
797;Bangladesh;1994;female;18.98127;123.464;4.449455;No
798;Bangladesh;1995;female;19.03241;123.618;4.44308;No
799;Bangladesh;1996;female;19.0933;123.7672;4.437469;No
800;Bangladesh;1997;female;19.16698;123.9165;4.433203;No
801;Bangladesh;1998;female;19.25592;124.0667;4.42816;No
802;Bangladesh;1999;female;19.36185;124.1899;4.42123;No
803;Bangladesh;2000;female;19.47529;124.3157;4.414662;No
804;Bangladesh;2001;female;19.5996;124.4502;4.40772;No
805;Bangladesh;2002;female;19.72414;124.5601;4.400593;No
806;Bangladesh;2003;female;19.85657;124.6589;4.393642;No
807;Bangladesh;2004;female;19.9952;124.7547;4.386086;No
808;Bangladesh;2005;female;20.13393;124.845;4.37964;No
809;Bangladesh;2006;female;20.27159;124.9125;4.374243;No
